matrix_index,block_group
371350108023,371350108023
371350108024,371350108024
371350108025,371350108025
371350108031,371350108031
371350108032,371350108032
371350108033,371350108033
371350108041,371350108041
371350108042,371350108042
371350109021,371350109021
371350109022,371350109022
371350109023,371350109023
371350109024,371350109024
371350109031,371350109031
371350109032,371350109032
371350109041,371350109041
371350109042,371350109042
371350109043,371350109043
371350109044,371350109044
371350110011,371350110011
371350110012,371350110012
371350110013,371350110013
371350110021,371350110021
371350110022,371350110022
371350110023,371350110023
371350111031,371350111031
371350111032,371350111032
371350111033,371350111033
371350111034,371350111034
371350111041,371350111041
371350111042,371350111042
371350111051,371350111051
371350111052,371350111052
371350111061,371350111061
371350111062,371350111062
371350111063,371350111063
371350111071,371350111071
371350111072,371350111072
371350111073,371350111073
371350111074,371350111074
371350112041,371350112041
371350112042,371350112042
371350112043,371350112043
371350112044,371350112044
371350112061,371350112061
371350112062,371350112062
371350112063,371350112063
371350112064,371350112064
371350112071,371350112071
371350112072,371350112072
371350112081,371350112081
371350112082,371350112082
371350112083,371350112083
371350112084,371350112084
371350112085,371350112085
371350112091,371350112091
371350112092,371350112092
371350112093,371350112093
371350112101,371350112101
371350112102,371350112102
371350112103,371350112103
371350112111,371350112111
371350112112,371350112112
371350113001,371350113001
371350113002,371350113002
371350113003,371350113003
371350114001,371350114001
371350114002,371350114002
371350114003,371350114003
371350115001,371350115001
371350116011,371350116011
371350116021,371350116021
371350117001,371350117001
371350117002,371350117002
371350117003,371350117003
371350117004,371350117004
371350118001,371350118001
371350118002,371350118002
371350118003,371350118003
371350119021,371350119021
371350119022,371350119022
371350119023,371350119023
371350119024,371350119024
371350119031,371350119031
371350119032,371350119032
371350119041,371350119041
371350119042,371350119042
371350119043,371350119043
371350121011,371350121011
371350121012,371350121012
371350121013,371350121013
371350121021,371350121021
371350121022,371350121022
371350121031,371350121031
371350121032,371350121032
371350122011,371350122011
371350122012,371350122012
371350122013,371350122013
371350122021,371350122021
371350122022,371350122022
371350122023,371350122023
371379501011,371379501011
371379501012,371379501012
371379501013,371379501013
371379501031,371379501031
371379501032,371379501032
371379501041,371379501041
371379501042,371379501042
371379502021,371379502021
371379502022,371379502022
371379502023,371379502023
371379502031,371379502031
371379502032,371379502032
371379502033,371379502033
371379502034,371379502034
371379502041,371379502041
371379502042,371379502042
371379502043,371379502043
371379901000,371379901000
371399601001,371399601001
371399601002,371399601002
371399602001,371399602001
371399602002,371399602002
371399602003,371399602003
371399602004,371399602004
371399603001,371399603001
371399603002,371399603002
371399604001,371399604001
371399604002,371399604002
371399604003,371399604003
371399604004,371399604004
371399604005,371399604005
371399605011,371399605011
371399605012,371399605012
371399605021,371399605021
371399605022,371399605022
371399605023,371399605023
371399605031,371399605031
371399605032,371399605032
371399606001,371399606001
371399606002,371399606002
371399606003,371399606003
371399606004,371399606004
371399607011,371399607011
371399607012,371399607012
371399607013,371399607013
371399607014,371399607014
371399607020,371399607020
371399607021,371399607021
371399607022,371399607022
371399607023,371399607023
371419201041,371419201041
371419201042,371419201042
371419201043,371419201043
371419201051,371419201051
371419201052,371419201052
371419201061,371419201061
371419202011,371419202011
371419202012,371419202012
371419202013,371419202013
371419202021,371419202021
371419202022,371419202022
371419202023,371419202023
371419202031,371419202031
371419202032,371419202032
371419202041,371419202041
371419202042,371419202042
371419203001,371419203001
371419203002,371419203002
371419203003,371419203003
371419204011,371419204011
371419204012,371419204012
371419204021,371419204021
371419204022,371419204022
371419204031,371419204031
371419204032,371419204032
371419204033,371419204033
371419205011,371419205011
371419205012,371419205012
371419205013,371419205013
371419205021,371419205021
371419206011,371419206011
371419206021,371419206021
371419206022,371419206022
371419206023,371419206023
371419901000,371419901000
371439201011,371439201011
371439201012,371439201012
371439201013,371439201013
371439201020,371439201020
371439201021,371439201021
371439201022,371439201022
371439201023,371439201023
371439202011,371439202011
371439202012,371439202012
371439202013,371439202013
371439202020,371439202020
371439202021,371439202021
371439202022,371439202022
371439202023,371439202023
371439202024,371439202024
371459201001,371459201001
371459201002,371459201002
371459201003,371459201003
371459201004,371459201004
371459202001,371459202001
371459202002,371459202002
371459202003,371459202003
371459202004,371459202004
371459203001,371459203001
371459203002,371459203002
371459203003,371459203003
371459203004,371459203004
371459204001,371459204001
371459204002,371459204002
371459204003,371459204003
371459205001,371459205001
371459205002,371459205002
371459205003,371459205003
371459205004,371459205004
371459206011,371459206011
371459206012,371459206012
371459206013,371459206013
371459206014,371459206014
371459206021,371459206021
371459206022,371459206022
371459206023,371459206023
371470001011,371470001011
371470001012,371470001012
371470001013,371470001013
371470001021,371470001021
371470001022,371470001022
371470002011,371470002011
371470002012,371470002012
371470002013,371470002013
371470002014,371470002014
371470002021,371470002021
371470002022,371470002022
371470002023,371470002023
371470003011,371470003011
371470003012,371470003012
371470003031,371470003031
371470003032,371470003032
371470003041,371470003041
371470003042,371470003042
371470003043,371470003043
371470004001,371470004001
371470004002,371470004002
371470004003,371470004003
371470004004,371470004004
371470005011,371470005011
371470005012,371470005012
371470005013,371470005013
371470005014,371470005014
371470005031,371470005031
371470005032,371470005032
371470005033,371470005033
371470005041,371470005041
371470005042,371470005042
371470006021,371470006021
371470006022,371470006022
371470006023,371470006023
371470006024,371470006024
371470006041,371470006041
371470006042,371470006042
371470006051,371470006051
371470006052,371470006052
371470006061,371470006061
371470006062,371470006062
371470006071,371470006071
371470006072,371470006072
371470006073,371470006073
371470006074,371470006074
371470007011,371470007011
371470007012,371470007012
371470007013,371470007013
371470007014,371470007014
371470007021,371470007021
371470007022,371470007022
371470007023,371470007023
371470008001,371470008001
371470008002,371470008002
371470008003,371470008003
371470009011,371470009011
371470009012,371470009012
371470009013,371470009013
371470009021,371470009021
371470009022,371470009022
371470010011,371470010011
371470010021,371470010021
371470010022,371470010022
371470010023,371470010023
371470010024,371470010024
371470010031,371470010031
371470010032,371470010032
371470010033,371470010033
371470011001,371470011001
371470011002,371470011002
371470011003,371470011003
371470012001,371470012001
371470012002,371470012002
371470012003,371470012003
371470012004,371470012004
371470013011,371470013011
371470013012,371470013012
371470013013,371470013013
371470013021,371470013021
371470013022,371470013022
371470013023,371470013023
371470013041,371470013041
371470013042,371470013042
371470013051,371470013051
371470013052,371470013052
371470013053,371470013053
371470014021,371470014021
371470014022,371470014022
371470014023,371470014023
371470014031,371470014031
371470014032,371470014032
371470014033,371470014033
371470014041,371470014041
371470014042,371470014042
371470015001,371470015001
371470015002,371470015002
371470015003,371470015003
371470016011,371470016011
371470016012,371470016012
371470016021,371470016021
371470016022,371470016022
371470016023,371470016023
371470017001,371470017001
371470017002,371470017002
371470017003,371470017003
