NAME,state,county,tract,block_group,GOID
Wake County,37,183,053518,2,371830535182
Wake County,37,183,053518,3,371830535183
Wake County,37,183,053519,1,371830535191
Wake County,37,183,053519,2,371830535192
Wake County,37,183,053520,1,371830535201
Wake County,37,183,053520,2,371830535202
Wake County,37,183,053520,3,371830535203
Wake County,37,183,053521,1,371830535211
Wake County,37,183,053521,2,371830535212
Wake County,37,183,053522,1,371830535221
Wake County,37,183,053522,2,371830535222
Wake County,37,183,053522,3,371830535223
Wake County,37,183,053523,1,371830535231
Wake County,37,183,053523,2,371830535232
Wake County,37,183,053524,1,371830535241
Wake County,37,183,053524,2,371830535242
Wake County,37,183,053525,1,371830535251
Wake County,37,183,053525,2,371830535252
Wake County,37,183,053603,1,371830536031
Wake County,37,183,053603,2,371830536032
Wake County,37,183,053604,1,371830536041
Wake County,37,183,053604,2,371830536042
Wake County,37,183,053608,1,371830536081
Wake County,37,183,053608,2,371830536082
Wake County,37,183,053609,1,371830536091
Wake County,37,183,053611,1,371830536111
Wake County,37,183,053611,2,371830536112
Wake County,37,183,053611,3,371830536113
Wake County,37,183,053611,4,371830536114
Wake County,37,183,053612,1,371830536121
Wake County,37,183,053612,2,371830536122
Wake County,37,183,053613,1,371830536131
Wake County,37,183,053613,2,371830536132
Wake County,37,183,053613,3,371830536133
Wake County,37,183,053614,1,371830536141
Wake County,37,183,053614,2,371830536142
Wake County,37,183,053615,1,371830536151
Wake County,37,183,053615,2,371830536152
Wake County,37,183,053616,1,371830536161
Wake County,37,183,053616,2,371830536162
Wake County,37,183,053616,3,371830536163
Wake County,37,183,053617,1,371830536171
Wake County,37,183,053617,2,371830536172
Wake County,37,183,053617,3,371830536173
Wake County,37,183,053618,1,371830536181
Wake County,37,183,053618,2,371830536182
Wake County,37,183,053619,1,371830536191
Wake County,37,183,053620,1,371830536201
Wake County,37,183,053620,2,371830536202
Wake County,37,183,053620,3,371830536203
Wake County,37,183,053620,4,371830536204
Wake County,37,183,053711,1,371830537111
Wake County,37,183,053711,2,371830537112
Wake County,37,183,053711,3,371830537113
Wake County,37,183,053712,1,371830537121
Wake County,37,183,053712,2,371830537122
Wake County,37,183,053713,1,371830537131
Wake County,37,183,053713,2,371830537132
Wake County,37,183,053714,1,371830537141
Wake County,37,183,053714,2,371830537142
Wake County,37,183,053714,3,371830537143
Wake County,37,183,053715,1,371830537151
Wake County,37,183,053715,2,371830537152
Wake County,37,183,053716,1,371830537161
Wake County,37,183,053716,2,371830537162
Wake County,37,183,053716,3,371830537163
Wake County,37,183,053717,1,371830537171
Wake County,37,183,053717,2,371830537172
Wake County,37,183,053718,1,371830537181
Wake County,37,183,053718,2,371830537182
Wake County,37,183,053719,1,371830537191
Wake County,37,183,053719,2,371830537192
Wake County,37,183,053719,3,371830537193
Wake County,37,183,053719,4,371830537194
Wake County,37,183,053720,1,371830537201
Wake County,37,183,053720,2,371830537202
Wake County,37,183,053720,3,371830537203
Wake County,37,183,053721,1,371830537211
Wake County,37,183,053721,2,371830537212
Wake County,37,183,053721,3,371830537213
Wake County,37,183,053722,1,371830537221
Wake County,37,183,053722,2,371830537222
Wake County,37,183,053722,3,371830537223
Wake County,37,183,053722,4,371830537224
Wake County,37,183,053723,1,371830537231
Wake County,37,183,053723,2,371830537232
Wake County,37,183,053724,1,371830537241
Wake County,37,183,053724,2,371830537242
Wake County,37,183,053724,3,371830537243
Wake County,37,183,053725,1,371830537251
Wake County,37,183,053725,2,371830537252
Wake County,37,183,053725,3,371830537253
Wake County,37,183,053726,1,371830537261
Wake County,37,183,053726,2,371830537262
Wake County,37,183,053727,1,371830537271
Wake County,37,183,053727,2,371830537272
Wake County,37,183,053727,3,371830537273
Wake County,37,183,053728,1,371830537281
Wake County,37,183,053728,2,371830537282
Wake County,37,183,053729,1,371830537291
Wake County,37,183,053729,2,371830537292
Wake County,37,183,053730,1,371830537301
Wake County,37,183,053730,2,371830537302
Wake County,37,183,053803,1,371830538031
Wake County,37,183,053803,2,371830538032
Wake County,37,183,053804,1,371830538041
Wake County,37,183,053804,2,371830538042
Wake County,37,183,053805,1,371830538051
Wake County,37,183,053805,2,371830538052
Wake County,37,183,053806,1,371830538061
Wake County,37,183,053806,2,371830538062
Wake County,37,183,053807,1,371830538071
Wake County,37,183,053807,2,371830538072
Wake County,37,183,053808,1,371830538081
Wake County,37,183,053808,2,371830538082
Wake County,37,183,053808,3,371830538083
Wake County,37,183,053808,4,371830538084
Wake County,37,183,053901,1,371830539011
Wake County,37,183,053901,2,371830539012
Wake County,37,183,053901,3,371830539013
Wake County,37,183,053902,1,371830539021
Wake County,37,183,053902,2,371830539022
Wake County,37,183,053902,3,371830539023
Wake County,37,183,054001,1,371830540011
Wake County,37,183,054001,2,371830540012
Wake County,37,183,054001,3,371830540013
Wake County,37,183,054004,1,371830540041
Wake County,37,183,054004,2,371830540042
Wake County,37,183,054004,3,371830540043
Wake County,37,183,054004,4,371830540044
Wake County,37,183,054006,1,371830540061
Wake County,37,183,054006,2,371830540062
Wake County,37,183,054007,1,371830540071
Wake County,37,183,054007,2,371830540072
Wake County,37,183,054008,1,371830540081
Wake County,37,183,054008,2,371830540082
Wake County,37,183,054008,3,371830540083
Wake County,37,183,054008,4,371830540084
Wake County,37,183,054011,1,371830540111
Wake County,37,183,054011,2,371830540112
Wake County,37,183,054012,1,371830540121
Wake County,37,183,054012,2,371830540122
Wake County,37,183,054012,3,371830540123
Wake County,37,183,054015,1,371830540151
Wake County,37,183,054016,1,371830540161
Wake County,37,183,054016,2,371830540162
Wake County,37,183,054016,3,371830540163
Wake County,37,183,054017,1,371830540171
Wake County,37,183,054018,1,371830540181
Wake County,37,183,054018,2,371830540182
Wake County,37,183,054019,1,371830540191
Wake County,37,183,054019,2,371830540192
Wake County,37,183,054020,1,371830540201
Wake County,37,183,054020,2,371830540202
Wake County,37,183,054021,1,371830540211
Wake County,37,183,054021,2,371830540212
Wake County,37,183,054022,1,371830540221
Wake County,37,183,054022,2,371830540222
Wake County,37,183,054022,3,371830540223
Wake County,37,183,054023,1,371830540231
Wake County,37,183,054023,2,371830540232
Wake County,37,183,054023,3,371830540233
Wake County,37,183,054106,1,371830541061
Wake County,37,183,054106,2,371830541062
Wake County,37,183,054106,3,371830541063
Wake County,37,183,054106,4,371830541064
Wake County,37,183,054108,1,371830541081
Wake County,37,183,054108,2,371830541082
Wake County,37,183,054108,3,371830541083
Wake County,37,183,054109,1,371830541091
Wake County,37,183,054109,2,371830541092
Wake County,37,183,054111,1,371830541111
Wake County,37,183,054111,2,371830541112
Wake County,37,183,054112,1,371830541121
Wake County,37,183,054112,2,371830541122
Wake County,37,183,054113,1,371830541131
Wake County,37,183,054113,2,371830541132
Wake County,37,183,054114,1,371830541141
Wake County,37,183,054114,2,371830541142
Wake County,37,183,054114,3,371830541143
Wake County,37,183,054115,1,371830541151
Wake County,37,183,054115,2,371830541152
Wake County,37,183,054115,3,371830541153
Wake County,37,183,054116,1,371830541161
Wake County,37,183,054116,2,371830541162
Wake County,37,183,054116,3,371830541163
Wake County,37,183,054117,1,371830541171
Wake County,37,183,054117,2,371830541172
Wake County,37,183,054117,3,371830541173
Wake County,37,183,054118,1,371830541181
Wake County,37,183,054118,2,371830541182
Wake County,37,183,054119,1,371830541191
Wake County,37,183,054119,2,371830541192
Wake County,37,183,054119,3,371830541193
Wake County,37,183,054120,1,371830541201
Wake County,37,183,054121,1,371830541211
Wake County,37,183,054121,2,371830541212
Wake County,37,183,054203,1,371830542031
Wake County,37,183,054203,2,371830542032
Wake County,37,183,054204,1,371830542041
Wake County,37,183,054204,2,371830542042
Wake County,37,183,054206,1,371830542061
Wake County,37,183,054206,2,371830542062
Wake County,37,183,054206,3,371830542063
Wake County,37,183,054212,1,371830542121
Wake County,37,183,054212,2,371830542122
Wake County,37,183,054212,3,371830542123
Wake County,37,183,054213,1,371830542131
Wake County,37,183,054213,2,371830542132
Wake County,37,183,054213,3,371830542133
Wake County,37,183,054214,1,371830542141
Wake County,37,183,054214,2,371830542142
Wake County,37,183,054215,1,371830542151
Wake County,37,183,054215,2,371830542152
Wake County,37,183,054216,1,371830542161
Wake County,37,183,054216,2,371830542162
Wake County,37,183,054216,3,371830542163
Wake County,37,183,054217,1,371830542171
Wake County,37,183,054217,2,371830542172
Wake County,37,183,054217,3,371830542173
Wake County,37,183,054218,1,371830542181
Wake County,37,183,054218,2,371830542182
Wake County,37,183,054218,3,371830542183
Wake County,37,183,054218,4,371830542184
Wake County,37,183,054219,1,371830542191
Wake County,37,183,054219,2,371830542192
Wake County,37,183,054220,1,371830542201
Wake County,37,183,054220,2,371830542202
Wake County,37,183,054220,3,371830542203
Wake County,37,183,054221,1,371830542211
Wake County,37,183,054221,2,371830542212
Wake County,37,183,054221,3,371830542213
Wake County,37,183,054222,1,371830542221
Wake County,37,183,054222,2,371830542222
Wake County,37,183,054222,3,371830542223
Wake County,37,183,054222,4,371830542224
Wake County,37,183,054223,1,371830542231
Wake County,37,183,054223,2,371830542232
Wake County,37,183,054224,1,371830542241
Wake County,37,183,054224,2,371830542242
Wake County,37,183,054224,3,371830542243
Wake County,37,183,054303,1,371830543031
Wake County,37,183,054303,2,371830543032
Wake County,37,183,054304,1,371830543041
Wake County,37,183,054304,2,371830543042
Wake County,37,183,054305,1,371830543051
Wake County,37,183,054305,2,371830543052
Wake County,37,183,054306,1,371830543061
Wake County,37,183,054306,2,371830543062
Wake County,37,183,054306,3,371830543063
Wake County,37,183,054402,1,371830544021
Wake County,37,183,054402,2,371830544022
Wake County,37,183,054402,3,371830544023
Wake County,37,183,054403,1,371830544031
Wake County,37,183,054403,2,371830544032
Wake County,37,183,054403,3,371830544033
Wake County,37,183,054404,1,371830544041
Wake County,37,183,054404,2,371830544042
Wake County,37,183,054404,3,371830544043
Wake County,37,183,054501,1,371830545011
Wake County,37,183,054501,2,371830545012
Wake County,37,183,054501,3,371830545013
Wake County,37,183,054501,4,371830545014
Wake County,37,183,054502,1,371830545021
Wake County,37,183,054502,2,371830545022
Wake County,37,183,054502,3,371830545023
Wake County,37,183,054502,4,371830545024
Wake County,37,183,980100,1,371839801001
Wake County,37,183,980200,1,371839802001
Warren County,37,185,950101,1,371859501011
Warren County,37,185,950101,2,371859501012
Warren County,37,185,950102,1,371859501021
Warren County,37,185,950103,1,371859501031
Warren County,37,185,950103,2,371859501032
Warren County,37,185,950201,1,371859502011
Warren County,37,185,950201,2,371859502012
Warren County,37,185,950201,3,371859502013
Warren County,37,185,950202,1,371859502021
Warren County,37,185,950202,2,371859502022
Warren County,37,185,950300,1,371859503001
Warren County,37,185,950300,2,371859503002
Warren County,37,185,950300,3,371859503003
Warren County,37,185,950400,1,371859504001
Warren County,37,185,950400,2,371859504002
Washington County,37,187,950100,0,371879501000
Washington County,37,187,950100,1,371879501001
Washington County,37,187,950100,2,371879501002
Washington County,37,187,950100,3,371879501003
Washington County,37,187,950100,4,371879501004
Washington County,37,187,950100,5,371879501005
Washington County,37,187,950100,6,371879501006
Washington County,37,187,950201,1,371879502011
Washington County,37,187,950201,2,371879502012
Washington County,37,187,950201,3,371879502013
Washington County,37,187,950202,1,371879502021
Washington County,37,187,950202,2,371879502022
Washington County,37,187,950202,3,371879502023
Washington County,37,187,950300,1,371879503001
Washington County,37,187,950300,2,371879503002
Watauga County,37,189,920100,1,371899201001
Watauga County,37,189,920100,2,371899201002
Watauga County,37,189,920100,3,371899201003
Watauga County,37,189,920200,1,371899202001
Watauga County,37,189,920200,2,371899202002
Watauga County,37,189,920200,3,371899202003
Watauga County,37,189,920300,1,371899203001
Watauga County,37,189,920300,2,371899203002
Watauga County,37,189,920400,1,371899204001
Watauga County,37,189,920400,2,371899204002
Watauga County,37,189,920400,3,371899204003
Watauga County,37,189,920400,4,371899204004
Watauga County,37,189,920500,1,371899205001
Watauga County,37,189,920500,2,371899205002
Watauga County,37,189,920601,1,371899206011
Watauga County,37,189,920601,2,371899206012
Watauga County,37,189,920601,3,371899206013
Watauga County,37,189,920602,1,371899206021
Watauga County,37,189,920701,1,371899207011
Watauga County,37,189,920702,1,371899207021
Watauga County,37,189,920702,2,371899207022
Watauga County,37,189,920703,1,371899207031
Watauga County,37,189,920703,2,371899207032
Watauga County,37,189,920703,3,371899207033
Watauga County,37,189,920800,1,371899208001
Watauga County,37,189,920800,2,371899208002
Watauga County,37,189,920900,1,371899209001
Watauga County,37,189,920900,2,371899209002
Watauga County,37,189,920900,3,371899209003
Watauga County,37,189,920900,4,371899209004
Watauga County,37,189,920900,5,371899209005
Watauga County,37,189,921000,1,371899210001
Wayne County,37,191,000102,1,371910001021
Wayne County,37,191,000102,2,371910001022
Wayne County,37,191,000102,3,371910001023
Wayne County,37,191,000102,4,371910001024
Wayne County,37,191,000103,1,371910001031
Wayne County,37,191,000103,2,371910001032
Wayne County,37,191,000104,1,371910001041
Wayne County,37,191,000104,2,371910001042
Wayne County,37,191,000104,3,371910001043
